CustomerID,Gender,InvoiceDate,InvoiceNumber,ProductID,Quantity,Price,Total,OrderStatus,Country,TrafficSource,SessionDuration,DeviceCategory,Device,OS,DeliveryRating,ProductRating,Sales
9354,Male,9/28/2021,70175592,39,2,41.61,83.22,Completed,Nigeria,Social Media,6.88,Computer,Desktop,Windows,4,4,83.22
1981,Male,9/29/2021,66211124,18,2,1.97,3.94,Returned,Iran,Social Media,3.6,Computer,Laptop,Windows,0,0,0
5271,Male,9/29/2021,57746578,23,1,95.72,95.72,Completed,France,Paid Advertisment,8.33,Mobile,Tablet,Android,5,4,95.72
6538,Male,9/30/2021,20414944,50,2,50.71,101.42,In Process,France,Organic Search,6.93,Computer,Desktop,Windows,0,0,0
4323,Female,10/01/2021,56467058,86,3,93.47,280.41,Completed,Brazil,Organic Search,0.58,Computer,Desktop,Windows,3,3,280.41
5984,Male,10/02/2021,33075631,63,2,57.12,114.24,In Process,France,Social Media,7.44,Computer,Desktop,Windows,0,0,0
9952,Male,10/02/2021,11399632,52,3,20.15,60.45,In Process,Taiwan,Organic Search,4.51,Mobile,Smart Phone,Android,0,0,0
2259,Male,10/02/2021,68330555,27,3,72.93,218.79,Cancelled,Switzerland,Organic Search,1.36,Mobile,Smart Phone,Android,0,0,0
3921,Female,10/03/2021,80616236,44,3,52.78,158.34,In Process,Iran,Paid Advertisment,7.05,Computer,Desktop,Mac,0,0,0
8682,Female,10/03/2021,58373305,72,2,3.55,7.1,In Process,Spain,Organic Search,4.41,Computer,Desktop,Windows,0,0,0
4875,Male,10/04/2021,19171948,80,1,77.64,77.64,Completed,Belgium,Organic Search,2.27,Computer,Laptop,Windows,5,4,77.64
7609,Male,10/05/2021,18451493,30,3,6.08,18.24,Completed,China,Organic Search,8.55,Computer,Laptop,Windows,4,5,18.24
3729,Male,10/06/2021,12773585,64,2,35.23,70.46,Completed,Germany,Organic Search,9.27,Computer,Laptop,Windows,3,4,70.46
7684,Male,10/06/2021,69959801,77,1,20.4,20.4,Completed,Italy,Paid Advertisment,8.87,Mobile,Tablet,Windows,5,5,20.4
9556,Male,10/06/2021,88350679,44,2,52.78,105.56,In Process,Philippines,Organic Search,5.06,Mobile,Smart Phone,Windows,0,0,0
1573,Male,10/06/2021,56501792,9,3,73.83,221.49,Completed,Germany,Organic Search,5.45,Computer,Laptop,Windows,4,5,221.49
6855,Female,10/07/2021,53844450,90,3,21.51,64.53,Completed,Taiwan,Organic Search,3.65,Computer,Laptop,Linux,4,4,64.53
6524,Male,10/08/2021,33558708,88,3,40.95,122.85,In Process,Spain,Organic Search,9.43,Computer,Desktop,Windows,0,0,0
6000,Female,10/08/2021,78752960,59,2,79.57,159.14,Completed,Taiwan,Organic Search,9.95,Mobile,Smart Phone,Android,5,5,159.14
7608,Male,10/09/2021,95168265,83,3,1.22,3.66,In Process,Canada,Paid Advertisment,3.62,Computer,Desktop,Windows,0,0,0
2630,Female,10/09/2021,22345968,56,3,87.34,262.02,Completed,Mexico,Organic Search,2.39,Mobile,Tablet,Android,4,5,262.02
2187,Female,10/09/2021,75776835,61,2,70.34,140.68,Completed,Australia,Paid Advertisment,6.86,Computer,Desktop,Windows,4,5,140.68
7489,Female,10/10/2021,32152388,68,3,32.68,98.04,Completed,Japan,Organic Search,7.28,Computer,Laptop,Windows,5,5,98.04
3435,Male,10/11/2021,92670065,38,2,26.03,52.06,In Process,Mexico,Social Media,6.33,Computer,Laptop,Windows,0,0,0
6891,Male,10/12/2021,84180022,78,1,19.66,19.66,In Process,Brazil,Organic Search,4.81,Computer,Laptop,Windows,0,0,0
5040,Male,10/12/2021,58124017,83,2,1.22,2.44,Completed,China,Social Media,5.94,Mobile,Tablet,Android,5,5,2.44
4561,Male,10/13/2021,25021572,11,1,4.31,4.31,Cancelled,United Kingdom,Social Media,0.34,Computer,Desktop,Windows,0,0,0
4360,Male,10/13/2021,25646480,16,3,39.33,117.99,Completed,Canada,Organic Search,6.09,Computer,Laptop,Windows,4,5,117.99
8981,Male,10/14/2021,79871631,82,3,5.82,17.46,In Process,China,Organic Search,5.8,Computer,Laptop,Linux,0,0,0
3724,Female,10/14/2021,43787348,99,2,36.83,73.66,Completed,Taiwan,Organic Search,0.47,Mobile,Smart Phone,Windows,4,5,73.66
5004,Male,10/14/2021,39300068,11,2,4.31,8.62,In Process,Netherlands,Organic Search,5.05,Computer,Laptop,Windows,0,0,0
3244,Female,10/14/2021,54347484,13,2,41.29,82.58,Completed,India,Social Media,9.98,Computer,Desktop,Windows,5,5,82.58
7156,Male,10/15/2021,80557440,58,1,74.55,74.55,Completed,South Korea,Social Media,9.67,Computer,Laptop,Linux,3,5,74.55
1870,Male,10/15/2021,85395420,38,2,26.03,52.06,Completed,Australia,Social Media,1.76,Computer,Laptop,Linux,4,5,52.06
5449,Female,10/16/2021,25780216,60,1,91.28,91.28,Completed,Australia,Organic Search,8.11,Mobile,Smart Phone,iOS,5,4,91.28
8039,Female,10/17/2021,96530617,54,2,90.78,181.56,Cancelled,Philippines,Social Media,7.28,Computer,Desktop,Windows,0,0,0
1790,Female,10/18/2021,76142056,82,3,5.82,17.46,Completed,United States,Paid Advertisment,9.1,Computer,Desktop,Windows,5,5,17.46
1779,Male,10/18/2021,71251090,61,1,70.34,70.34,Cancelled,Japan,Social Media,5.44,Computer,Desktop,Windows,0,0,0
8638,Male,10/19/2021,67477504,98,1,85.04,85.04,Completed,Argentina,Social Media,3.28,Mobile,Tablet,Android,5,5,85.04
5222,Male,10/19/2021,48950516,75,2,32.34,64.68,In Process,United Kingdom,Social Media,8.51,Computer,Desktop,Windows,0,0,0
8174,Male,10/20/2021,64963233,1,3,81.91,245.73,Completed,China,Social Media,9.19,Computer,Laptop,Windows,2,3,245.73
8239,Male,10/21/2021,51229486,68,3,32.68,98.04,Completed,Spain,Paid Advertisment,7.33,Computer,Laptop,Windows,5,4,98.04
9064,Male,10/21/2021,67048447,95,3,50.48,151.44,Completed,Italy,Organic Search,0.26,Mobile,Tablet,Windows,3,5,151.44
1593,Female,10/21/2021,84864567,100,2,98.59,197.18,Completed,South Korea,Social Media,0.64,Computer,Desktop,Windows,4,5,197.18
5263,Female,10/21/2021,88781429,46,2,9.88,19.76,Completed,Belgium,Organic Search,0.2,Computer,Desktop,Windows,4,4,19.76
4032,Male,10/22/2021,59954634,3,1,97.19,97.19,Completed,United Kingdom,Organic Search,3.33,Computer,Desktop,Windows,3,4,97.19
3586,Male,10/22/2021,64942778,23,3,95.72,287.16,Completed,Switzerland,Paid Advertisment,8.57,Computer,Desktop,Windows,5,5,287.16
2077,Male,10/23/2021,57709188,22,2,41.48,82.96,Completed,Australia,Organic Search,6.05,Computer,Laptop,Windows,5,4,82.96
3173,Male,10/24/2021,44769086,93,3,67.46,202.38,Completed,Russia,Social Media,2.24,Computer,Laptop,Windows,4,2,202.38
4067,Male,10/24/2021,92714309,14,2,89.76,179.52,Completed,South Korea,Paid Advertisment,2.9,Computer,Laptop,Windows,4,5,179.52
7590,Male,10/24/2021,97266468,62,1,81.46,81.46,Completed,Saudi Arabia,Social Media,7.69,Mobile,Tablet,Windows,4,5,81.46
9718,Male,10/25/2021,52535033,60,1,91.28,91.28,Completed,South Korea,Organic Search,0.91,Mobile,Smart Phone,Android,3,4,91.28
3588,Female,10/25/2021,26428428,10,2,19.34,38.68,Cancelled,China,Social Media,6.33,Mobile,Tablet,Android,0,0,0
2443,Female,10/26/2021,35634429,51,1,50.59,50.59,Completed,China,Organic Search,9.78,Computer,Laptop,Linux,5,5,50.59
4336,Female,10/26/2021,16552445,64,3,35.23,105.69,Completed,Russia,Paid Advertisment,3.92,Mobile,Smart Phone,Android,4,4,105.69
6147,Male,10/27/2021,13140317,76,2,76.67,153.34,Completed,Spain,Organic Search,9.8,Computer,Desktop,Windows,4,4,153.34
5203,Male,10/27/2021,27255087,95,2,50.48,100.96,Completed,Russia,Social Media,0.22,Computer,Desktop,Windows,2,4,100.96
9131,Male,10/28/2021,82747298,52,2,20.15,40.3,Completed,United Kingdom,Organic Search,0.13,Computer,Desktop,Windows,5,5,40.3
8555,Female,10/29/2021,98371253,49,2,99.72,199.44,In Process,France,Organic Search,8.56,Computer,Desktop,Windows,0,0,0
7736,Male,10/30/2021,48233954,79,3,33.28,99.84,Cancelled,Spain,Paid Advertisment,3.22,Mobile,Tablet,Android,0,0,0
8389,Male,10/30/2021,97686521,8,1,67.18,67.18,Completed,France,Organic Search,2.36,Mobile,Tablet,Windows,4,5,67.18
6889,Male,10/31/2021,34826548,25,2,11.29,22.58,Completed,Spain,Social Media,3.77,Computer,Desktop,Windows,5,3,22.58
1697,Male,11/01/2021,84111923,26,3,34.43,103.29,Completed,India,Social Media,7.98,Mobile,Smart Phone,Android,5,2,103.29
1585,Male,11/01/2021,35207445,19,1,13.2,13.2,Completed,United States,Organic Search,9.76,Mobile,Tablet,Windows,5,5,13.2
6606,Male,11/01/2021,85655933,38,1,26.03,26.03,Completed,South Korea,Organic Search,5.05,Mobile,Tablet,Windows,4,4,26.03
2762,Male,11/02/2021,28072579,20,3,81.89,245.67,Cancelled,United Kingdom,Paid Advertisment,3.57,Computer,Laptop,Windows,0,0,0
1783,Male,11/02/2021,14723338,98,2,85.04,170.08,Completed,China,Organic Search,5.62,Mobile,Smart Phone,Android,5,3,170.08
7276,Male,11/03/2021,29054568,20,1,81.89,81.89,In Process,Japan,Organic Search,7.2,Computer,Desktop,Windows,0,0,0
2468,Male,11/03/2021,17114773,100,2,98.59,197.18,Completed,Spain,Paid Advertisment,6.39,Computer,Laptop,Windows,4,5,197.18
6548,Male,11/03/2021,35166099,90,3,21.51,64.53,Completed,Egypt,Paid Advertisment,5.63,Mobile,Smart Phone,Android,5,5,64.53
6295,Female,11/04/2021,33070064,9,2,73.83,147.66,Completed,United Kingdom,Social Media,3.72,Computer,Desktop,Windows,2,3,147.66
7885,Male,11/04/2021,11870364,45,1,3.67,3.67,Completed,Vietnam,Social Media,7.02,Computer,Desktop,Windows,5,4,3.67
9899,Female,11/04/2021,44435298,83,2,1.22,2.44,Completed,Brazil,Organic Search,6.49,Mobile,Tablet,Android,3,4,2.44
1915,Female,11/05/2021,41086312,53,1,7.51,7.51,Completed,Netherlands,Organic Search,7.9,Computer,Laptop,Windows,1,4,7.51
1845,Female,11/06/2021,42852928,55,3,73.53,220.59,Cancelled,China,Social Media,6.99,Computer,Laptop,Windows,0,0,0
1963,Female,11/06/2021,84175543,78,2,19.66,39.32,Completed,France,Organic Search,7.77,Computer,Desktop,Windows,4,5,39.32
6603,Male,11/07/2021,19243365,95,1,50.48,50.48,Cancelled,China,Social Media,3.86,Computer,Laptop,Windows,0,0,0
9316,Male,11/07/2021,50910369,49,1,99.72,99.72,Completed,United Kingdom,Social Media,6.9,Computer,Laptop,Windows,4,5,99.72
6259,Male,11/07/2021,69279502,73,1,30.57,30.57,In Process,Egypt,Social Media,7.55,Mobile,Tablet,Android,0,0,0
2418,Female,11/08/2021,60237612,22,1,41.48,41.48,Completed,Spain,Organic Search,4.45,Computer,Desktop,Mac,3,5,41.48
2638,Female,11/09/2021,17305146,81,1,52.96,52.96,Returned,China,Organic Search,5.46,Mobile,Tablet,Android,0,0,0
2863,Male,11/10/2021,87058525,41,2,32.33,64.66,In Process,China,Organic Search,4.48,Computer,Desktop,Windows,0,0,0
7777,Male,11/10/2021,57631307,49,2,99.72,199.44,Completed,China,Organic Search,0.15,Computer,Desktop,Windows,3,5,199.44
2003,Male,11/10/2021,52978600,95,3,50.48,151.44,Completed,Turkey,Paid Advertisment,0.49,Mobile,Tablet,Windows,3,5,151.44
6789,Male,11/11/2021,21792922,70,1,63.88,63.88,Completed,Taiwan,Organic Search,4.07,Mobile,Tablet,Windows,5,5,63.88
4568,Male,11/12/2021,51570786,1,1,81.91,81.91,Completed,United States,Paid Advertisment,5.64,Mobile,Tablet,Android,5,1,81.91
8926,Female,11/12/2021,26155961,66,3,56.01,168.03,In Process,Brazil,Organic Search,2.2,Mobile,Tablet,Android,0,0,0
2232,Female,11/12/2021,67410203,22,1,41.48,41.48,Completed,Russia,Organic Search,3.25,Computer,Desktop,Windows,4,4,41.48
7535,Female,11/13/2021,41354976,60,1,91.28,91.28,In Process,Germany,Paid Advertisment,8.63,Computer,Desktop,Windows,0,0,0
5957,Male,11/13/2021,98333875,71,3,57.53,172.59,Cancelled,Germany,Organic Search,7.61,Computer,Laptop,Windows,0,0,0
9621,Male,11/14/2021,92619004,90,1,21.51,21.51,Returned,Indonesia,Organic Search,4.52,Mobile,Tablet,Windows,0,0,0
1595,Male,11/15/2021,72723385,53,1,7.51,7.51,In Process,Turkey,Paid Advertisment,1.76,Mobile,Tablet,Windows,0,0,0
8192,Female,11/15/2021,47303779,98,3,85.04,255.12,Completed,China,Paid Advertisment,6.38,Computer,Laptop,Windows,3,5,255.12
5476,Female,11/15/2021,61070309,57,2,13.08,26.16,Completed,Thailand,Organic Search,8.69,Computer,Desktop,Mac,5,4,26.16
6254,Male,11/15/2021,30584563,53,2,7.51,15.02,Cancelled,Canada,Organic Search,1.63,Computer,Desktop,Windows,0,0,0
4857,Male,11/16/2021,26356102,50,3,50.71,152.13,Completed,Saudi Arabia,Organic Search,9.82,Mobile,Smart Phone,Windows,4,5,152.13
7544,Male,11/17/2021,91298503,40,3,89.85,269.55,Cancelled,Mexico,Paid Advertisment,8.73,Computer,Desktop,Windows,0,0,0
6227,Female,11/17/2021,33495782,99,2,36.83,73.66,Cancelled,Australia,Social Media,7.19,Computer,Desktop,Windows,0,0,0
6701,Male,11/18/2021,65274373,10,2,19.34,38.68,Cancelled,Japan,Paid Advertisment,6.63,Mobile,Smart Phone,Android,0,0,0
8816,Female,11/19/2021,45219126,65,3,38.95,116.85,In Process,Poland,Social Media,7.65,Computer,Laptop,Windows,0,0,0
4549,Female,11/20/2021,25207465,94,1,17.63,17.63,Completed,Switzerland,Paid Advertisment,2.98,Computer,Laptop,Windows,3,3,17.63
5765,Male,11/20/2021,87742966,96,3,36.96,110.88,Completed,Spain,Paid Advertisment,2.82,Mobile,Smart Phone,Android,4,4,110.88
3658,Male,11/20/2021,57572903,76,2,76.67,153.34,In Process,Australia,Social Media,6.38,Computer,Laptop,Windows,0,0,0
7606,Male,11/21/2021,73233145,54,1,90.78,90.78,In Process,United States,Paid Advertisment,5.07,Mobile,Tablet,Windows,0,0,0
2923,Male,11/22/2021,43748459,93,3,67.46,202.38,Completed,France,Paid Advertisment,8.11,Mobile,Tablet,Windows,4,2,202.38
8145,Female,11/22/2021,42067735,90,2,21.51,43.02,Completed,United States,Organic Search,6.71,Computer,Desktop,Windows,5,3,43.02
9278,Male,11/23/2021,35385354,73,2,30.57,61.14,Cancelled,South Korea,Organic Search,3.02,Computer,Desktop,Windows,0,0,0
1454,Male,11/23/2021,86949266,88,2,40.95,81.9,Completed,Canada,Organic Search,0.07,Computer,Desktop,Windows,5,4,81.9
6390,Male,11/24/2021,19849649,78,2,19.66,39.32,In Process,India,Organic Search,0.14,Computer,Desktop,Windows,0,0,0
7546,Male,11/24/2021,51122530,3,2,97.19,194.38,In Process,China,Organic Search,1.95,Computer,Laptop,Windows,0,0,0
3764,Male,11/25/2021,41279026,80,1,77.64,77.64,Returned,Iran,Paid Advertisment,8.22,Computer,Laptop,Windows,0,0,0
9445,Female,11/25/2021,69769471,17,3,18.86,56.58,In Process,Mexico,Paid Advertisment,2.74,Computer,Desktop,Windows,0,0,0
6314,Male,11/26/2021,44664359,27,2,72.93,145.86,In Process,Turkey,Organic Search,1.2,Computer,Laptop,Windows,0,0,0
8628,Male,11/26/2021,19228994,64,1,35.23,35.23,Completed,Germany,Organic Search,2.36,Mobile,Smart Phone,Android,5,4,35.23
6524,Male,11/27/2021,36845256,66,2,56.01,112.02,Completed,South Korea,Social Media,1.08,Computer,Laptop,Windows,3,4,112.02
1830,Male,11/27/2021,26904102,72,3,3.55,10.65,Returned,Switzerland,Organic Search,4.3,Mobile,Smart Phone,Windows,0,0,0
9243,Female,11/28/2021,96307957,90,3,21.51,64.53,Completed,India,Social Media,9.9,Computer,Laptop,Windows,3,2,64.53
3684,Male,11/28/2021,42326028,87,3,50.56,151.68,Completed,Philippines,Paid Advertisment,9.39,Computer,Desktop,Windows,4,4,151.68
5122,Male,11/29/2021,41138985,89,3,37.61,112.83,In Process,Germany,Social Media,6.13,Mobile,Smart Phone,iOS,0,0,0
5838,Female,11/29/2021,34373769,19,3,13.2,39.6,In Process,Canada,Social Media,1.66,Computer,Laptop,Windows,0,0,0
9975,Male,11/30/2021,28840566,8,3,67.18,201.54,Completed,Poland,Organic Search,5.8,Mobile,Smart Phone,Android,5,5,201.54
1748,Male,11/30/2021,99496759,51,1,50.59,50.59,Completed,Japan,Paid Advertisment,4.72,Mobile,Tablet,Windows,5,2,50.59
5231,Female,11/30/2021,83877363,58,3,74.55,223.65,Cancelled,Taiwan,Organic Search,7.67,Mobile,Tablet,Windows,0,0,0
8206,Male,12/01/2021,50473281,88,3,40.95,122.85,Cancelled,Brazil,Paid Advertisment,7.27,Mobile,Smart Phone,Windows,0,0,0
3330,Female,12/01/2021,36822229,48,1,31.26,31.26,In Process,Spain,Organic Search,0.46,Computer,Desktop,Windows,0,0,0
8169,Female,12/02/2021,61247695,42,2,74.77,149.54,Completed,United Kingdom,Organic Search,8.29,Computer,Desktop,Windows,5,3,149.54
7807,Male,12/02/2021,58456721,3,2,97.19,194.38,Completed,Spain,Organic Search,1.09,Mobile,Smart Phone,Android,5,4,194.38
2153,Female,12/02/2021,50371161,12,2,86.11,172.22,Completed,Japan,Social Media,2.47,Computer,Laptop,Linux,4,2,172.22
2661,Male,12/03/2021,96826945,56,1,87.34,87.34,Cancelled,Italy,Organic Search,2.79,Computer,Desktop,Windows,0,0,0
4631,Male,12/03/2021,57363228,17,1,18.86,18.86,Completed,Switzerland,Paid Advertisment,9.19,Computer,Laptop,Windows,2,4,18.86
3571,Male,12/04/2021,70385813,79,3,33.28,99.84,In Process,United States,Paid Advertisment,1.06,Computer,Laptop,Windows,0,0,0
4646,Female,12/05/2021,70817801,88,3,40.95,122.85,Completed,Indonesia,Organic Search,2.12,Computer,Laptop,Linux,3,3,122.85
5901,Female,12/05/2021,67133273,95,1,50.48,50.48,Completed,United Kingdom,Organic Search,6.79,Computer,Desktop,Windows,5,5,50.48
4922,Male,12/05/2021,97685575,80,1,77.64,77.64,Completed,Philippines,Social Media,6.76,Computer,Laptop,Linux,4,5,77.64
4808,Male,12/06/2021,54003275,34,1,48.24,48.24,Completed,United Kingdom,Paid Advertisment,1.93,Computer,Desktop,Mac,5,4,48.24
8665,Male,12/07/2021,81191239,81,1,52.96,52.96,Completed,Australia,Organic Search,8.52,Computer,Laptop,Linux,5,3,52.96
2519,Male,12/07/2021,83888799,29,2,1.91,3.82,Completed,Italy,Organic Search,4.26,Computer,Laptop,Windows,5,3,3.82
8199,Male,12/08/2021,87803323,22,3,41.48,124.44,Completed,Australia,Social Media,5.46,Computer,Desktop,Mac,4,4,124.44
8886,Male,12/08/2021,21371412,38,1,26.03,26.03,Completed,United States,Organic Search,8.49,Computer,Laptop,Linux,5,3,26.03
4743,Male,12/09/2021,59592618,72,3,3.55,10.65,Cancelled,Germany,Organic Search,6.07,Computer,Laptop,Windows,0,0,0
2715,Male,12/09/2021,23750342,42,2,74.77,149.54,Completed,China,Paid Advertisment,0.28,Computer,Laptop,Windows,5,5,149.54
5881,Female,12/10/2021,98057908,59,2,79.57,159.14,Completed,United States,Organic Search,7.6,Computer,Laptop,Windows,3,4,159.14
7033,Female,12/10/2021,46903429,64,2,35.23,70.46,Completed,Canada,Organic Search,4.87,Computer,Desktop,Windows,5,2,70.46
2407,Male,12/10/2021,85903263,59,1,79.57,79.57,Returned,India,Organic Search,6.42,Computer,Laptop,Windows,0,0,0
8057,Female,12/11/2021,43261211,66,1,56.01,56.01,Completed,United States,Social Media,9.78,Mobile,Smart Phone,Windows,5,4,56.01
3266,Female,12/11/2021,76056830,98,3,85.04,255.12,Completed,United Kingdom,Organic Search,1.65,Computer,Laptop,Windows,4,5,255.12
5433,Male,12/11/2021,72181659,17,1,18.86,18.86,Cancelled,Canada,Paid Advertisment,4.53,Computer,Laptop,Windows,0,0,0
4676,Male,12/12/2021,37967437,31,3,43.5,130.5,Completed,China,Organic Search,4.09,Computer,Desktop,Windows,5,5,130.5
5162,Male,12/13/2021,58745182,3,2,97.19,194.38,Completed,Japan,Social Media,4.81,Computer,Laptop,Linux,4,5,194.38
4940,Male,12/14/2021,65088250,78,3,19.66,58.98,Returned,China,Organic Search,0.01,Computer,Laptop,Windows,0,0,0
5396,Male,12/15/2021,15670132,54,3,90.78,272.34,Completed,China,Social Media,4.6,Computer,Desktop,Windows,5,5,272.34
8845,Male,12/15/2021,98456704,55,2,73.53,147.06,Completed,India,Social Media,7.45,Computer,Desktop,Windows,5,5,147.06
2221,Male,12/16/2021,41345777,71,1,57.53,57.53,Completed,United States,Organic Search,6.45,Computer,Desktop,Linux,5,3,57.53
7673,Female,12/16/2021,23603140,53,1,7.51,7.51,Cancelled,Switzerland,Social Media,3.31,Mobile,Tablet,iOS,0,0,0
3936,Male,12/17/2021,62216520,42,3,74.77,224.31,In Process,United States,Organic Search,8.11,Computer,Laptop,Windows,0,0,0
7408,Male,12/17/2021,45172935,80,3,77.64,232.92,Completed,United Kingdom,Social Media,7.3,Computer,Laptop,Windows,4,4,232.92
2241,Male,12/18/2021,13607267,1,1,81.91,81.91,Completed,Egypt,Organic Search,8,Mobile,Tablet,Windows,5,5,81.91
4796,Male,12/18/2021,91447579,20,1,81.89,81.89,Completed,Brazil,Organic Search,1.46,Computer,Laptop,Windows,5,5,81.89
7939,Female,12/19/2021,51203881,23,1,95.72,95.72,Completed,South Korea,Organic Search,7.42,Computer,Laptop,Windows,5,5,95.72
2021,Male,12/20/2021,46906964,93,3,67.46,202.38,Cancelled,Russia,Organic Search,2.96,Computer,Laptop,Windows,0,0,0
9336,Male,12/21/2021,57102856,54,2,90.78,181.56,Completed,India,Organic Search,8.82,Computer,Desktop,Windows,4,3,181.56
2876,Male,12/21/2021,67895342,26,1,34.43,34.43,In Process,Argentina,Social Media,0.38,Mobile,Tablet,Windows,0,0,0
8429,Male,12/21/2021,50998713,37,3,11.5,34.5,Completed,Indonesia,Paid Advertisment,3.4,Computer,Desktop,Mac,4,5,34.5
8127,Male,12/21/2021,16404332,89,1,37.61,37.61,Completed,United States,Social Media,6.63,Computer,Laptop,Windows,5,1,37.61
5902,Male,12/22/2021,68657651,41,2,32.33,64.66,Completed,China,Paid Advertisment,8.65,Mobile,Smart Phone,Windows,5,4,64.66
1958,Male,12/22/2021,67408732,11,3,4.31,12.93,Cancelled,France,Organic Search,0.65,Computer,Laptop,Windows,0,0,0
9773,Male,12/22/2021,16935760,34,2,48.24,96.48,Completed,South Korea,Paid Advertisment,5.61,Computer,Desktop,Windows,5,5,96.48
8902,Male,12/23/2021,49857136,72,3,3.55,10.65,Cancelled,Mexico,Organic Search,4.03,Computer,Laptop,Windows,0,0,0
8985,Female,12/23/2021,16436571,47,3,64.64,193.92,Completed,Saudi Arabia,Paid Advertisment,2.63,Computer,Laptop,Windows,5,4,193.92
1577,Female,12/24/2021,87109212,61,1,70.34,70.34,Returned,France,Paid Advertisment,3.53,Computer,Laptop,Windows,0,0,0
2970,Female,12/24/2021,68930028,22,3,41.48,124.44,Completed,Netherlands,Organic Search,4.98,Mobile,Tablet,Windows,2,5,124.44
6295,Female,12/25/2021,77771831,77,1,20.4,20.4,Returned,Brazil,Social Media,5.54,Mobile,Tablet,iOS,0,0,0
1895,Female,12/26/2021,94764382,81,1,52.96,52.96,Completed,Russia,Organic Search,4.69,Computer,Desktop,Windows,4,5,52.96
2635,Male,12/27/2021,46153346,98,1,85.04,85.04,Completed,United States,Organic Search,4.51,Computer,Desktop,Mac,4,3,85.04
1746,Male,12/27/2021,24295167,12,1,86.11,86.11,In Process,Russia,Paid Advertisment,1.04,Computer,Laptop,Windows,0,0,0
5273,Female,12/28/2021,62156759,86,2,93.47,186.94,Cancelled,South Korea,Paid Advertisment,8.46,Computer,Desktop,Windows,0,0,0
4178,Female,12/28/2021,73089360,19,1,13.2,13.2,Completed,United States,Paid Advertisment,6.77,Mobile,Smart Phone,Android,5,5,13.2
8164,Male,12/29/2021,15405611,60,2,91.28,182.56,Returned,Mexico,Organic Search,6.64,Computer,Desktop,Windows,0,0,0
6114,Female,12/30/2021,57385997,59,2,79.57,159.14,Cancelled,Italy,Organic Search,1.07,Computer,Desktop,Windows,0,0,0
1414,Male,12/30/2021,94663927,87,2,50.56,101.12,Returned,Russia,Organic Search,4.14,Computer,Desktop,Windows,0,0,0
5516,Male,12/30/2021,88341675,17,2,18.86,37.72,Completed,Russia,Organic Search,3.49,Mobile,Tablet,Windows,5,4,37.72
8265,Male,12/30/2021,70872173,37,1,11.5,11.5,Completed,Japan,Organic Search,2.46,Computer,Laptop,Windows,4,3,11.5
1380,Female,12/31/2021,75577906,47,2,64.64,129.28,Completed,United Kingdom,Organic Search,2.47,Mobile,Tablet,Windows,4,1,129.28
6524,Male,1/01/2022,12720328,86,1,93.47,93.47,Completed,United States,Organic Search,9.12,Computer,Laptop,Linux,3,5,93.47
2055,Female,1/02/2022,39504954,43,1,30.66,30.66,Returned,Australia,Organic Search,5.47,Computer,Desktop,Mac,0,0,0
2405,Female,1/02/2022,29820761,57,2,13.08,26.16,Completed,Saudi Arabia,Organic Search,5.1,Computer,Laptop,Windows,5,3,26.16
6203,Female,1/02/2022,27802693,31,1,43.5,43.5,Completed,Belgium,Organic Search,2.95,Computer,Desktop,Windows,4,5,43.5
5253,Female,1/03/2022,94307143,77,1,20.4,20.4,Completed,Switzerland,Paid Advertisment,2.09,Mobile,Smart Phone,Android,2,5,20.4
7779,Male,1/03/2022,99438522,19,1,13.2,13.2,Completed,Japan,Social Media,3.59,Computer,Desktop,Windows,5,5,13.2
7977,Female,1/04/2022,22899552,72,3,3.55,10.65,Cancelled,Japan,Organic Search,9.36,Mobile,Smart Phone,Android,0,0,0
8867,Female,1/05/2022,17313012,65,1,38.95,38.95,Completed,Germany,Social Media,1.74,Mobile,Tablet,Windows,4,4,38.95
1592,Female,1/05/2022,88983052,57,1,13.08,13.08,Completed,Italy,Paid Advertisment,3.63,Mobile,Smart Phone,Windows,5,5,13.08
5632,Male,1/06/2022,45034858,50,3,50.71,152.13,In Process,United Kingdom,Social Media,8.69,Computer,Laptop,Linux,0,0,0
1507,Female,1/07/2022,65531137,61,3,70.34,211.02,Returned,France,Social Media,6.31,Computer,Laptop,Windows,0,0,0
1307,Female,1/07/2022,63003424,56,3,87.34,262.02,In Process,Japan,Organic Search,8.98,Computer,Desktop,Linux,0,0,0
8414,Male,1/07/2022,16487096,77,3,20.4,61.2,In Process,United States,Organic Search,0.2,Mobile,Tablet,Windows,0,0,0
2785,Male,1/08/2022,81523181,100,2,98.59,197.18,Completed,United States,Social Media,0.85,Computer,Laptop,Linux,4,5,197.18
6736,Male,1/09/2022,70265265,37,1,11.5,11.5,Completed,Netherlands,Organic Search,1.36,Computer,Desktop,Windows,4,5,11.5
6796,Male,1/09/2022,58215640,45,1,3.67,3.67,Completed,Russia,Social Media,6.29,Computer,Laptop,Windows,2,5,3.67
6237,Male,1/09/2022,98024371,35,3,78.78,236.34,Completed,Germany,Social Media,5.01,Computer,Laptop,Linux,5,3,236.34
9288,Female,1/09/2022,75631631,7,2,59.68,119.36,Cancelled,Canada,Paid Advertisment,3.18,Computer,Laptop,Linux,0,0,0
3850,Female,1/10/2022,45084979,94,1,17.63,17.63,Completed,Japan,Paid Advertisment,1.04,Computer,Laptop,Windows,4,4,17.63
